Date,USD (PM),predicted_value,PCT
2019-09-08,1523.7,1523.2793896857343,-0.027604535949713634
2019-09-09,1509.2,1523.2826265005904,-0.027392104706285857
2019-09-10,1498.25,1508.754694219959,-0.029506081370332185
2019-09-11,1490.65,1497.7882799233382,-0.030817291951395098
2019-09-12,1515.2,1490.1799871720793,-0.0315307300788753
2019-09-13,1503.1,1514.7507792349256,-0.02964762177101471
2019-09-14,1503.1,1502.6309750798669,-0.031203840072719823
2019-09-15,1503.1,1502.6346096844616,-0.03096203283469784
2019-09-16,1497.2,1502.6381565600675,-0.030726062133750832
2019-09-17,1502.1,1496.7333443192235,-0.03116856003049104
2019-09-18,1503.5,1501.642167394663,-0.030479502385792508
2019-09-19,1500.7,1503.0469034252785,-0.030136120699799467
2019-09-20,1501.9,1500.246861957683,-0.030195111768977833
2019-09-21,1501.9,1501.451248427342,-0.02987892487236243
2019-09-22,1501.9,1501.4544914437095,-0.02966299728947555
2019-09-23,1522.1,1501.4575408233275,-0.029459962492351555
2019-09-24,1520.65,1521.6753455938758,-0.027899244867228903
2019-09-25,1528.75,1520.226098915612,-0.02787630844625884
2019-09-26,1506.4,1528.3388445129167,-0.026894880594165563
2019-09-27,1489.9,1505.9503462034309,-0.02984956164161158
2019-09-28,1489.9,1489.4335310686747,-0.03130874094404861
2019-09-29,1489.9,1489.4365888516652,-0.03110350683501569
2019-09-30,1485.3,1489.4396023685065,-0.03090124380788014
2019-10-01,1473.45,1484.8405183543282,-0.030935275410473178
2019-10-02,1492.6,1472.9905502734061,-0.031181901428206087
2019-10-03,1517.1,1492.1358232416105,-0.031098536673548522
2019-10-04,1499.15,1516.6436137765043,-0.030082804264429237
2019-10-05,1499.15,1498.6725500181583,-0.03184804601552885
2019-10-06,1499.15,1498.675646844427,-0.03164147387339484
2019-10-07,1501.25,1498.6790163586404,-0.03141671222757432
2019-10-08,1505.85,1500.7829657177003,-0.031109694074915203
2019-10-09,1507.25,1505.388501483552,-0.030647044290455124
2019-10-10,1494.8,1506.7925610764812,-0.030349240240092463
2019-10-11,1479.15,1494.3352878157277,-0.03108858604978793
2019-10-12,1479.15,1478.683545544683,-0.03153530441922959
2019-10-13,1479.15,1478.686077551546,-0.03136412456167485
2019-10-14,1490.6,1478.6887412971967,-0.03118403831953717
2019-10-15,1487.8,1490.1357260242974,-0.03114678489886984
2019-10-16,1485.1,1487.33896147815,-0.030987936674957264
2019-10-17,1492.65,1484.6416324528184,-0.030864423081376612
2019-10-18,1490.0,1492.1923696065471,-0.030658921612767447
2019-10-19,1490.0,1489.5445816768326,-0.03056498813203695
2019-10-20,1490.0,1489.5475544763822,-0.03036547138374668
2019-10-21,1491.65,1489.5504644297432,-0.030170172500455363
2019-10-22,1485.35,1491.202570982204,-0.029995576562607804
2019-10-23,1494.45,1484.905386091731,-0.029933275542385333
2019-10-24,1496.55,1494.0046610225938,-0.02979952339698276
2019-10-25,1513.45,1496.10740926532,-0.029574069338139383
2019-10-26,1513.45,1513.010077308394,-0.029067540493966985
2019-10-27,1513.45,1513.0124579171263,-0.028910243673311527
2019-10-28,1492.4,1513.0154167221206,-0.028714742996430863
2019-10-29,1486.75,1491.9534849082102,-0.029919263722187995
2019-10-30,1492.1,1486.307125323234,-0.029788106727156274
2019-10-31,1510.95,1491.6573432179491,-0.02966669673954761
2019-11-01,1508.8,1510.5041859960238,-0.02950554313354104
2019-11-02,1508.8,1508.355837618698,-0.029438121772403333
2019-11-03,1508.8,1508.3584073131321,-0.029267807984345643
2019-11-04,1509.45,1508.3610351397367,-0.02909364132179484
2019-11-05,1488.95,1509.0137741055019,-0.028899658451634246
2019-11-06,1486.05,1488.5091780742057,-0.029606227596249226
2019-11-07,1484.25,1485.6130353147828,-0.02940444030935451
2019-11-08,1464.15,1483.8164628691438,-0.02920917169318957
2019-11-09,1464.15,1463.734709769412,-0.028363912890632653
2019-11-10,1464.15,1463.7366625661093,-0.02823053880345417
2019-11-11,1458.7,1463.7380719923992,-0.028134276378845306
2019-11-12,1452.05,1458.298632856618,-0.027515400245561365
2019-11-13,1462.9,1451.662983495452,-0.026653111431975535
2019-11-14,1466.65,1462.4918026356006,-0.027903299227526438
2019-11-15,1466.9,1466.2376528912775,-0.028114895082162923
2019-11-16,1466.9,1466.4887502641009,-0.028035294559903102
2019-11-17,1466.9,1466.4904313827085,-0.02792069106902976
2019-11-18,1467.65,1466.4921652663286,-0.027802490535926573
2019-11-19,1468.45,1467.2429307775815,-0.027736123900017933
2019-11-20,1471.7,1468.0432434632373,-0.027699719892588372
2019-11-21,1467.05,1471.290331499338,-0.027836413716250907
2019-11-22,1464.45,1466.6484569124682,-0.027370784058604915
2019-11-23,1464.45,1464.0540563722914,-0.02703701920234048
2019-11-24,1464.45,1464.0561107183842,-0.026896738134855002
2019-11-25,1458.4,1464.0573336377618,-0.026813231058642327
2019-11-26,1454.65,1458.01905815635,-0.026120532340245105
2019-11-27,1454.35,1454.2777300719413,-0.025591718149301418
2019-11-28,1454.65,1453.979623354559,-0.025466816477529897
2019-11-29,1460.15,1454.280249339055,-0.025418530983061294
2019-11-30,1460.15,1459.7705713135488,-0.025985596442236733
2019-12-01,1460.15,1459.7716627980585,-0.02591084490919265
2019-12-02,1461.15,1459.7736289296893,-0.02577619219332428
2019-12-03,1477.3,1460.773092845237,-0.025795240376628194
2019-12-04,1475.1,1476.8966711323405,-0.027301757778339614
2019-12-05,1475.95,1474.700967781009,-0.027051197816480008
2019-12-06,1459.65,1475.5517504332452,-0.026982592008867823
2019-12-07,1459.65,1459.2750019879393,-0.025690954137006426
2019-12-08,1459.65,1459.276466244958,-0.025590638512108375
2019-12-09,1461.7,1459.2777095292304,-0.02550546163598894
2019-12-10,1464.95,1461.3250907948768,-0.0256488475831724
2019-12-11,1466.8,1464.5705240050436,-0.02590368237526639
2019-12-12,1467.8,1466.4190874593814,-0.025968948774100786
2019-12-13,1466.6,1467.4188609043138,-0.02596669135346738
2019-12-14,1466.6,1466.2222423966007,-0.025757371021357688
2019-12-15,1466.6,1466.2236659577259,-0.025660305623485508
2019-12-16,1477.9,1466.2249764627395,-0.02557094894725241
2019-12-17,1475.8,1477.5082272896038,-0.026508742837556897
2019-12-18,1474.05,1475.4123211543367,-0.026269063942487545
2019-12-19,1476.7,1473.6663923729905,-0.02602405800410409
2019-12-20,1479.0,1476.3142982189906,-0.026119169838789334
2019-12-21,1479.0,1478.6127319378786,-0.026184453152224008
2019-12-22,1479.0,1478.6141676291702,-0.026087381394848074
2019-12-23,1482.1,1478.6157499816138,-0.025980393400012375
2019-12-24,1482.1,1481.7136009116352,-0.026071053799653823
2019-12-25,1482.1,1481.7149907114556,-0.025977281461731637
2019-12-26,1482.1,1481.7169705972021,-0.025843694946209726
2019-12-27,1511.5,1481.718022608915,-0.025772713790230196
2019-12-28,1511.5,1511.088364378292,-0.027233583970096002
2019-12-29,1511.5,1511.0904810229881,-0.027093547933303673
2019-12-30,1514.75,1511.09232239523,-0.026971723769104533
2019-12-31,1514.75,1514.343960520086,-0.026805709187254865
2020-01-01,1514.75,1514.3457545881142,-0.026687269310828036
2020-01-02,1527.1,1514.3475525983574,-0.026568569179242493
2020-01-03,1548.75,1526.698690752875,-0.026279172753899557
2020-01-04,1548.75,1548.3546590973365,-0.025526450535174817
2020-01-05,1548.75,1548.3570814957768,-0.025370040627808833
2020-01-06,1573.1,1548.3587412779216,-0.02526287148206095
2020-01-07,1567.85,1572.7239658359274,-0.023904021617984068
2020-01-08,1571.95,1567.4700031376253,-0.024236812346498878
2020-01-09,1550.75,1571.5758232531557,-0.023803349142424463
2020-01-10,1553.6,1550.3505752141111,-0.025756878019594934
2020-01-11,1553.6,1553.2047156108247,-0.025443124946912393
2020-01-12,1553.6,1553.2063163972634,-0.02534008771475756
2020-01-13,1549.9,1553.2086658053365,-0.025188864229105715
2020-01-14,1545.1,1549.5079154697994,-0.025297408232833794
2020-01-15,1549.0,1544.706681957169,-0.025455830873792617
2020-01-16,1554.55,1548.6099075277546,-0.025183503695638605
2020-01-17,1557.6,1554.165684336986,-0.02472198790736367
2020-01-18,1557.6,1557.2199260841514,-0.024401252943533017
2020-01-19,1557.6,1557.2212202860708,-0.02431816345205022
2020-01-20,1560.15,1557.2235249271305,-0.02417020241842741
2020-01-21,1551.3,1559.7767833497076,-0.023921844072206763
2020-01-22,1556.9,1550.9215688837662,-0.024394450862743618
2020-01-23,1562.9,1556.5265092975221,-0.023989382906928248
2020-01-24,1564.3,1562.5316939372387,-0.023565555234586255
2020-01-25,1564.3,1563.9343507030655,-0.023374627432999246
2020-01-26,1564.3,1563.9364209241826,-0.023242285739140178
2020-01-27,1580.1,1563.9380904442612,-0.023135559402847804
2020-01-28,1574.0,1579.7492217316096,-0.022199751179690277
2020-01-29,1573.45,1573.6445161477466,-0.022584742836939533
2020-01-30,1578.25,1573.0962266914942,-0.022483924402165876
2020-01-31,1584.2,1577.9015541395709,-0.02207798893896009
2020-02-01,1584.2,1583.8582533869192,-0.02157218868077807
2020-02-02,1584.2,1583.8589271389253,-0.021529659201788634
2020-02-03,1574.75,1583.8610879362238,-0.02139326245273363
2020-02-04,1558.35,1574.4039412609288,-0.021975471603185776
2020-02-05,1553.3,1557.9910062913061,-0.023036783052189046
2020-02-06,1563.3,1552.939781246963,-0.023190546129972383
2020-02-07,1572.65,1562.9445488129963,-0.02273723450416487
2020-02-08,1572.65,1572.3010710675196,-0.022187322829649053
2020-02-09,1572.65,1572.302773707245,-0.02207905718087733
2020-02-10,1573.2,1572.3041187927608,-0.02199352730990651
2020-02-11,1570.5,1572.8554106812096,-0.021903719729877973
2020-02-12,1563.7,1570.1556587695216,-0.021925579782136186
2020-02-13,1575.05,1563.35286823336,-0.022199383938103976
2020-02-14,1581.4,1574.7089087366483,-0.021655900660404435
2020-02-15,1581.4,1581.0647219455482,-0.021201344027565395
2020-02-16,1581.4,1581.0653471848727,-0.021161806951268243
2020-02-17,1580.8,1581.0674928972232,-0.021026122598763405
2020-02-18,1589.85,1580.4684155686084,-0.020975735791469365
2020-02-19,1604.2,1589.5245140409058,-0.0204727464285352
2020-02-20,1619.0,1603.8855141762817,-0.019603903735090036
2020-02-21,1643.3,1618.6979021731438,-0.01865953223324259
2020-02-22,1643.3,1643.2999987479313,-7.619233336101299e-08
2020-02-23,1643.3,1643.0151955915878,-0.017331248610243315
2020-02-24,1671.65,1643.0162560948665,-0.017266713633140987
2020-02-25,1650.3,1671.3839362543672,-0.015916235194741207
2020-02-26,1634.9,1650.010764753811,-0.017526222274073616
2020-02-27,1652.0,1634.5946950395712,-0.01867422841940696
2020-02-28,1609.85,1651.7081828854973,-0.017664474243504345
2020-02-29,1609.85,1609.4996104208308,-0.021765355726877166
2020-03-01,1609.85,1609.5004384762829,-0.021713918918971137
2020-03-02,1599.65,1609.5021151275082,-0.021609769387937034
2020-03-03,1615.5,1599.2946252282757,-0.02221578293529383
2020-03-04,1641.85,1615.155125565005,-0.021347844939341564
2020-03-05,1659.6,1641.5224736016298,-0.01994861883668316
2020-03-06,1683.65,1659.2864746278365,-0.018891622810523014
2020-03-07,1683.65,1683.3551972042296,-0.01750974346036678
2020-03-08,1683.65,1683.3567193702581,-0.01741933476327963
2020-03-09,1672.5,1683.64999951809,-2.8622937800370558e-08
2020-03-10,1655.7,1672.1971157391322,-0.018109671800766114
2020-03-11,1653.75,1655.3800311263624,-0.019325292845181065
2020-03-12,1570.7,1653.4290133642894,-0.019409622718705766
2020-03-13,1562.8,1570.250281606224,-0.028631717945886436
2020-03-14,1562.8,1562.3533983501502,-0.028577018802774114
2020-03-15,1562.8,1562.3545284611364,-0.028504705583795607
2020-03-16,1487.7,1562.3567549744228,-0.028362236087611868
2020-03-17,1536.2,1487.3258868252556,-0.025147084408447918
2020-03-18,1498.2,1535.7003634945609,-0.03252418340314962
2020-03-19,1474.25,1497.7734264737924,-0.02847240196286717
2020-03-20,1494.4,1473.8945085664861,-0.024113375174757465
2020-03-21,1494.4,1493.9795987747812,-0.028131773636170945
2020-03-22,1494.4,1493.9799240467294,-0.028110007579679148
2020-03-23,1525.4,1493.9817848901414,-0.027985486473413597
2020-03-24,1605.75,1524.8956419328783,-0.033063987617789226
2020-03-25,1605.45,1605.0898959230951,-0.04110877016377844
2020-03-26,1634.8,1604.7932329548116,-0.04090859542112286
2020-03-27,1617.3,1634.1491718721156,-0.03981087153684391
2020-03-28,1617.3,1616.6376991369818,-0.04095102102381237
2020-03-29,1617.3,1616.6409563954319,-0.04074962001904835
2020-03-30,1618.3,1616.6442303809335,-0.04054718475647095
2020-03-31,1608.95,1617.6482029156969,-0.040276653544033744
2020-04-01,1576.55,1608.2983483258056,-0.040501673401563396
